Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Type_High,Type_Low,Type_Medium,Failure_type
-0.35155078208525475,-0.9463563916392268,-0.6515671272441211,0.895116753794352,-0.3915580311530211,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.8789535728809053,-0.7296036500753329,0.8750491362692066,-0.3601341986228722,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.7441479353642237,-0.5512344550325631,0.2529529929896825,-0.32871036609272325,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.8115507541225454,1.2993459435361738,-1.4828959229354401,-0.29728653356257434,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.8789535728809053,-0.2613845130880621,-0.21863601885124703,-0.2658627010324254,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.8789535728809053,0.6193133874356139,-0.9511040585190731,-0.23443886850227644,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.9463563916392268,4.404084744749386,-2.5464796517681743,-0.2030150359721275,0.0,0.0,1.0,No Failure
-0.5015172450886974,-0.9463563916392268,0.6081653127454408,-0.9210026322313541,-0.15587928717690408,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,0.6360354994708736,-0.8306983533681975,-0.12445545464675514,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,2.2692284415812347,-1.7738763770500559,-0.09303162211660619,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.9463563916392268,0.08977983965239097,-0.3390417240021222,-0.061607789586457254,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,0.680627798231566,-0.7805293095553324,-0.03018395705630831,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,-0.5846786791030825,0.5941024909171632,0.0012398754738406315,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,-1.3483217953799407,1.4269086182107196,0.03266370800398957,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,-0.4063094840603126,0.644271534730028,0.06408754053413852,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,-0.1220335794608982,-0.01795984359978777,0.09551137306428746,0.0,0.0,1.0,No Failure
-0.5515060660898544,-1.0137592103975868,1.1321248231835772,-0.5497517080161546,0.14264712185951087,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,0.22913077327955492,-0.08819650493779808,0.1740709543896598,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.027274944594426722,0.29308822803997425,0.20549478691980877,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.9463563916392268,-0.3226989238840143,0.07234443526336946,0.2526305357150322,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,-0.6125488658285152,-0.22866982761381943,0.2840543682451811,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,0.19568654920903555,-0.6500897956418842,0.31547820077533006,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.9463563916392268,-0.08301531804529229,0.04224300897565015,0.3626139495705535,0.0,0.0,1.0,No Failure
-0.5015172450886974,-0.8789535728809053,-0.17777395291176376,-0.24873744513896565,0.4097496983657769,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.40073544671522604,0.473696785766288,0.4411735308959258,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0811620291559467,-1.3260256459995945,1.1158605465709575,0.4725973634260748,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.6125488658285152,1.517212897073876,0.5040211959562237,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,0.08977983965239097,-0.23870363637639253,0.5354450284863727,0.0,0.0,1.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.20007010229211,0.062310626500796364,0.5825807772815961,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.4453277454759185,0.31315584556512044,0.614004609811745,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0811620291559467,-0.501068118926784,0.24291918422710942,0.645428442341894,1.0,0.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.8466584343221506,1.7379566898504808,0.7239880236672663,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.46204985751117816,1.0054886501826548,0.7554118561974152,0.0,0.0,1.0,No Failure
-0.5015172450886974,-1.0137592103975868,0.3629076695616323,-0.5296840904910083,0.8025476049926387,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,1.0875325244228846,-0.7604616920301869,0.8339714375227876,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.9463563916392268,-0.8968247704279296,0.7847448574060493,0.8653952700529366,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,-0.19449606494702343,0.18271633165167148,0.8968191025830855,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,-0.7630478741458523,0.9854210326575086,0.9282429351132344,0.0,0.0,1.0,No Failure
-0.601494887090983,-0.9463563916392268,-0.08301531804529229,-0.22866982761381943,0.9753786839084578,1.0,0.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,0.30159325876568016,-0.44941362039042493,1.0539382652338303,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,1.2993459435361738,-1.1618140425331054,1.085362097763979,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.9463563916392268,0.4688143791182769,-0.9009350147062083,1.1324978465592026,1.0,0.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,-1.019453592019834,1.0757253115206658,1.211057427884575,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,-0.21679221432736967,0.16264871412652598,1.242481260414724,1.0,0.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,0.1510942504483431,0.6643391522551741,1.3210408417400963,1.0,0.0,0.0,No Failure
-0.45152842408754035,-0.7441479353642237,-0.5233642683071303,0.34325727185283905,1.3996004230654686,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8115507541225454,-0.8745286210475834,1.8583623950013566,1.4310242555956174,1.0,0.0,0.0,No Failure
-0.5015172450886974,-0.8115507541225454,-0.6738632766244673,0.5740348733920176,1.50958383692099,0.0,0.0,1.0,No Failure
-0.45152842408754035,-0.8115507541225454,-1.169952600337171,1.3667057656352815,1.5567195857162133,0.0,1.0,0.0,Overstrain Failure
-0.45152842408754035,-0.8115507541225454,-0.2669585504331487,0.10244586155108806,1.5881434182463623,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.7441479353642237,0.190112511863949,-0.25877125390153877,1.6352791670415856,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.7441479353642237,-0.09973743008055197,0.2328853754645363,1.6824149158368091,0.0,0.0,1.0,No Failure
-0.45152842408754035,-0.7441479353642237,-0.40073544671522604,0.724542004830612,1.7295506646320324,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.7441479353642237,-1.1922487497175172,0.8449477099814872,1.7609744971621815,0.0,0.0,1.0,No Failure
-0.45152842408754035,-0.7441479353642237,0.4353701550477575,-0.77049550079276,1.8081102459574048,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.7441479353642237,-0.35056911060944707,0.27302061051482873,1.8395340784875538,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.6767451166058639,-0.1331816541510713,0.895116753794352,1.886669827282777,0.0,1.0,0.0,Overstrain Failure
-0.4015396030864118,-0.6767451166058639,-0.7296036500753329,0.724542004830612,-1.6956470811542024,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.609342297847504,-0.3951614093701395,0.5640010646294445,-1.6642232486240534,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.609342297847504,-0.8466584343221506,0.8750491362692066,-1.6327994160939043,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.609342297847504,-0.20007010229211,-0.5296840904910083,-1.6013755835637555,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.609342297847504,-0.7184555753851598,0.714508196068039,-1.554239834768532,1.0,0.0,0.0,No Failure
-0.5015172450886974,-0.7441479353642237,0.4242220803575844,-0.9410702497565,-1.4756802534431597,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.7441479353642237,-0.15547780353141755,-0.40927838534013317,-1.4442564209130107,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.6767451166058639,-0.7463257621105926,1.386773383160427,-1.4128325883828619,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.7441479353642237,-0.07186724335511918,0.11247967031366117,-1.3814087558527128,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.8115507541225454,-0.04957109397477295,-0.16846697503838223,-1.3342730070574895,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,0.24585288531481458,-0.7504278832676138,-1.3028491745273405,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,2.9548350350268815,-2.135093492502683,-1.2714253419971915,0.0,1.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,-0.27253258777823525,-0.49958266420328973,-1.2400015094670427,0.0,1.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,1.098680599113058,-1.1016111899576675,-1.2085776769368937,0.0,1.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,-0.8020661355614582,0.44359535947856865,-1.1771538444067446,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,-0.6348450152088615,0.9653534151323631,-1.1457300118765958,0.0,0.0,1.0,No Failure
-0.601494887090983,-0.9463563916392268,0.5134066778789693,-0.7604616920301869,-1.0985942630813723,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,-0.021700907249340165,0.12251347907623428,-1.0671704305512235,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,0.25142692265990113,-0.5597855167787277,-1.0357465980210745,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.8789535728809053,0.02289139151135229,-0.1785007838009546,-1.0043227654909255,0.0,0.0,1.0,No Failure
-0.601494887090983,-0.8789535728809053,0.5357028272593155,-0.4795150466781435,-0.9571870166957022,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.8789535728809053,-0.5177902309620438,0.5539672558668715,-0.9257631841655531,0.0,0.0,1.0,No Failure
-0.601494887090983,-0.9463563916392268,0.32946344549111295,-0.48954885544071663,-0.8786274353703297,0.0,0.0,1.0,No Failure
-0.601494887090983,-0.9463563916392268,-0.21121817698228312,-0.49958266420328973,-0.8314916865751063,0.0,1.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,-0.49549408158169755,1.0857591202832382,-0.8000678540449574,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,1.0652363750425384,-1.4126592615974296,-0.7686440215148085,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,0.1789644371737759,-0.630022178116738,-0.7372201889846596,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.8789535728809053,-0.5623825297227362,1.1760633991463953,-0.6900844401894362,0.0,1.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,-0.1610518408765041,-0.1283317399880898,-0.6586606076592871,0.0,0.0,1.0,No Failure
-0.5515060660898544,-0.8789535728809053,-0.8355103596319775,0.4937644032914335,-0.6115248588640637,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.8789535728809053,-0.27253258777823525,-0.6400559868793111,-0.5801010263339148,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,1.0596623376974519,-1.3424226002594184,-0.5486771938037659,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8115507541225454,-0.24466240105280246,-0.1584331662758091,-0.5172533612736169,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8115507541225454,-1.4375063929013256,1.396807191923,-0.48582952874346796,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.8789535728809053,-1.0361757040550936,0.8148462836937685,-0.45440569621331905,1.0,0.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,-0.6125488658285152,1.0155224589452279,-0.37584611488794667,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,-0.7017334633499002,0.2128177579393908,-0.34442228235779776,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,-0.20564413963719655,-0.16846697503838223,-0.3129984498276488,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,0.07863176496221787,-0.7403940745050407,-0.28157461729749983,1.0,0.0,0.0,No Failure
-0.4015396030864118,-0.7441479353642237,0.9649037028309805,-1.3624902177845646,-0.2030150359721275,1.0,0.0,0.0,No Failure
-0.35155078208525475,-0.6767451166058639,1.3773824663673857,-1.6534706718991805,-0.12445545464675514,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.6767451166058639,2.2970986283066677,-1.8641806559132128,-0.09303162211660619,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.6767451166058639,0.011743316821179177,-0.36914315028984146,-0.061607789586457254,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.609342297847504,0.36848170690671883,-0.5698193255413008,-0.014472040791233839,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.609342297847504,0.2179826985893818,-0.18853459256352773,0.016951791738915103,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.5419394790891824,-0.5512344550325631,-0.24873744513896565,0.04837562426906405,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.5419394790891824,-0.2781066251233218,0.2328853754645363,0.09551137306428746,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.47453666033082254,-0.9637132185689683,0.8449477099814872,0.1269352055944364,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.5419394790891824,0.011743316821179177,-0.27883887142668423,0.15835903812458535,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,0.07305772761713131,0.07234443526336946,0.1897828706547343,1.0,0.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.3672912226447067,0.03220920021307704,0.26834245198010664,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.04399705662968639,-0.20860221008867394,0.2997662845102556,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.5419394790891824,-0.15547780353141755,-0.27883887142668423,0.3311901170404045,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.501068118926784,0.7947786661686224,0.3626139495705535,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.609342297847504,-0.5512344550325631,1.0054886501826548,0.4097496983657769,0.0,0.0,1.0,No Failure
-0.4015396030864118,-0.6767451166058639,1.9069160141506085,-1.6133354368488888,0.4568854471610003,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.609342297847504,-1.1866747123724306,2.20954570169141,0.5354450284863727,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.5419394790891824,0.379629781596892,-0.8306983533681975,0.5825807772815961,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,0.06748369027204475,-0.08819650493779808,0.614004609811745,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.23908836370771588,-0.27883887142668423,0.645428442341894,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.25581047574297555,-0.19856840132610082,0.6768522748720429,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,-1.3093035339643349,1.0556576939955196,0.7082761074021918,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.6767451166058639,-0.6627152019342942,0.16264871412652598,0.7396999399323407,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.609342297847504,1.2659017194656546,-1.5430987755108778,0.7868356887275642,0.0,1.0,0.0,No Failure
-0.2015843190818121,-0.5419394790891824,-0.49549408158169755,0.31315584556512044,0.8182595212577132,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.5419394790891824,1.8567496780448296,-1.743774950762337,0.8496833537878621,1.0,0.0,0.0,No Failure
-0.2015843190818121,-0.5419394790891824,0.970477740176067,-1.3524564090219915,0.9282429351132344,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.5419394790891824,-0.23351432636262934,0.09241205278851497,0.9596667676433834,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.609342297847504,-1.0417497414001802,0.473696785766288,1.0068025164386067,0.0,0.0,1.0,No Failure
-0.2515731400829691,-0.5419394790891824,-0.22236625167245622,0.1526149053639529,1.0539382652338303,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.47453666033082254,2.4141534125534854,-2.074890639927245,1.085362097763979,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.47453666033082254,-0.6515671272441211,0.9252181800820714,1.116785930294128,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.47453666033082254,-0.08858935539037885,0.1526149053639529,1.1482097628242771,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.407133841572501,0.13437213841308343,0.1526149053639529,1.179633595354426,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.47453666033082254,-0.8243622849418044,0.6643391522551741,1.211057427884575,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,1.4275488024731646,-1.533064966748305,1.242481260414724,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-1.370617944760287,1.3767395743978548,1.2739050929448728,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.609342297847504,-1.080768002815786,2.079106187777962,1.3053289254750218,0.0,1.0,0.0,Overstrain Failure
-0.4015396030864118,-0.6767451166058639,0.4242220803575844,-0.630022178116738,1.3367527580051708,0.0,1.0,0.0,No Failure
-0.4015396030864118,-0.7441479353642237,-1.0974901148510456,1.0857591202832382,1.3681765905353196,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,-0.20564413963719655,0.6743729610177472,1.3996004230654686,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,0.4520922670830172,-0.459447429152998,1.4310242555956174,0.0,0.0,1.0,No Failure
-0.5015172450886974,-0.8789535728809053,-0.010552832559167051,0.2830544192774011,1.478160004390841,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,3.9525877197973753,-2.325735858991569,1.50958383692099,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,0.9314594787604611,-1.1417464250079592,1.5410076694511388,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,3.9637357944875484,-2.3458034765167146,1.5724315019812878,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,-0.7964920982163716,0.8650153275066335,-1.6956470811542024,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,-0.09416339273546541,0.644271534730028,-1.6642232486240534,0.0,1.0,0.0,No Failure
-0.5515060660898544,-0.9463563916392268,0.0005952421310060629,0.5439334471042983,-1.6327994160939043,0.0,1.0,0.0,No Failure
-0.5515060660898544,-1.0137592103975868,-0.6905853886597271,1.4068410006855734,-1.6013755835637555,1.0,0.0,0.0,No Failure
-0.601494887090983,-1.0137592103975868,-0.5177902309620438,-0.2989064889518305,-1.522816002238383,0.0,1.0,0.0,No Failure
-0.601494887090983,-0.9463563916392268,-0.2948287371585815,0.11247967031366117,-1.4913921697082342,0.0,0.0,1.0,No Failure
-0.5015172450886974,-0.8789535728809053,-0.629270977863775,-0.1383655487506629,-1.4442564209130107,0.0,1.0,0.0,No Failure
-0.5015172450886974,-0.8789535728809053,-0.501068118926784,-0.1082641224629443,-1.4128325883828619,0.0,1.0,0.0,No Failure
-0.45152842408754035,-0.8115507541225454,-1.2201189364429499,2.7614051836329234,-1.3814087558527128,0.0,1.0,0.0,Power Failure
-0.4015396030864118,-0.7441479353642237,-0.5122161936169572,-0.03802746112493327,-1.3499849233225638,0.0,0.0,1.0,No Failure
-0.35155078208525475,-0.6767451166058639,-0.6515671272441211,0.7345758135931845,-1.3028491745273405,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.7797699861811119,1.216198634196687,-1.2714253419971915,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.5419394790891824,-0.6236969405186883,0.1526149053639529,-1.2400015094670427,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.5419394790891824,-1.1420824136117382,0.6342377259674549,-1.2085776769368937,0.0,0.0,1.0,No Failure
-0.35155078208525475,-0.609342297847504,-0.8578065090123237,0.5640010646294445,-1.1614419281416704,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.5419394790891824,0.07305772761713131,-0.25877125390153877,-1.1143061793464468,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.47453666033082254,-0.027274944594426722,-0.24873744513896565,-1.0828823468162978,1.0,0.0,0.0,No Failure
-0.30156196108412614,-0.47453666033082254,-0.5066421562718706,0.8650153275066335,-1.0043227654909255,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.47453666033082254,-0.7240296127302464,0.473696785766288,-0.9728989329607766,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.5419394790891824,0.45766630442810374,-0.5497517080161546,-0.9414751004306277,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,0.04518754089169852,0.09241205278851497,-0.9100512679004787,1.0,0.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,2.330542852377187,-1.7939439945752018,-0.8314916865751063,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,4.91689618049735,-2.586614886818466,-0.8000678540449574,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.609342297847504,0.1789644371737759,-0.16846697503838223,-0.7686440215148085,0.0,0.0,1.0,No Failure
-0.35155078208525475,-0.609342297847504,0.530128789914229,-0.31897410647697666,-0.7215082727195851,0.0,1.0,0.0,No Failure
-0.35155078208525475,-0.6767451166058639,-0.12760761680598476,-0.1283317399880898,-0.6900844401894362,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,-1.849985156437731,2.661067096007194,-0.6586606076592871,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,0.7307941343373451,-0.40927838534013317,-0.6272367751291382,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.609342297847504,-0.4341796707857454,0.8650153275066335,-0.5958129425989893,0.0,0.0,1.0,No Failure
-0.30156196108412614,-0.5419394790891824,0.16781636248360277,0.08237824402594186,-0.5486771938037659,0.0,1.0,0.0,No Failure
-0.30156196108412614,-0.5419394790891824,0.09535387699747754,-0.4293460028652787,-0.5172533612736169,0.0,1.0,0.0,No Failure
-0.2515731400829691,-0.47453666033082254,-0.18334799025685034,0.1526149053639529,-0.48582952874346796,0.0,0.0,1.0,No Failure
-0.2015843190818121,-0.407133841572501,0.5747210886749214,-0.971171676044219,-0.43869377994824454,0.0,0.0,1.0,No Failure
-0.2015843190818121,-0.407133841572501,-1.4263583182111526,2.2195795104539835,-0.3915580311530211,0.0,0.0,1.0,No Failure
-0.15159549808068348,-0.3397310228141411,-0.9135468824631893,0.6844067697803197,-0.34442228235779776,1.0,0.0,0.0,No Failure
-0.15159549808068348,-0.407133841572501,-0.7797699861811119,-0.007926034837214666,-0.2658627010324254,0.0,1.0,0.0,No Failure
-0.15159549808068348,-0.407133841572501,0.6193133874356139,-1.0213407198570836,-0.23443886850227644,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.2723282040557812,-1.0751939654706995,1.3265705305849897,-0.2030150359721275,0.0,0.0,1.0,No Failure
-0.05161785607839787,-0.2723282040557812,-0.7184555753851598,1.1258943553335305,-0.15587928717690408,1.0,0.0,0.0,No Failure
-0.0016290350772408511,-0.2049253852974596,0.2625749973500742,-0.21863601885124703,-0.07731970585153172,0.0,1.0,0.0,No Failure
-0.0016290350772408511,-0.1375225665390997,-0.930268994498449,-0.03802746112493327,-0.045895873321382785,0.0,1.0,0.0,No Failure
-0.0016290350772408511,-0.2049253852974596,-0.05514513131985951,0.24291918422710942,-0.014472040791233839,1.0,0.0,0.0,No Failure
-0.0016290350772408511,-0.2049253852974596,0.630461462125787,-1.1417464250079592,0.06408754053413852,0.0,0.0,1.0,No Failure
0.04835978592391617,-0.1375225665390997,-0.03842301928459984,-0.01795984359978777,0.11122328932936193,0.0,1.0,0.0,No Failure
-0.0016290350772408511,-0.2049253852974596,0.08420580230730441,-0.8005969270804786,0.14264712185951087,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.2723282040557812,-0.42860563344065883,1.1058267378083844,0.1740709543896598,1.0,0.0,0.0,No Failure
-0.05161785607839787,-0.2723282040557812,-1.5880054012186628,2.139309040353399,0.2526305357150322,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.2723282040557812,-1.3650439074152005,0.9753872238949362,0.2840543682451811,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.3397310228141411,1.1154027111483176,-1.252118321396262,0.31547820077533006,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.407133841572501,-0.7073075006949867,0.7847448574060493,0.346902033305479,0.0,0.0,1.0,No Failure
-0.05161785607839787,-0.3397310228141411,-0.930268994498449,1.6275847934621788,0.3940377821007024,0.0,0.0,1.0,No Failure
-0.10160667707952648,-0.3397310228141411,-0.6627152019342942,0.6743729610177472,0.4411735308959258,1.0,0.0,0.0,No Failure
-0.10160667707952648,-0.3397310228141411,0.017317354166265734,0.03220920021307704,0.5197331122212981,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.407133841572501,-0.7686219114909388,0.8148462836937685,0.5511569447514472,0.0,0.0,1.0,No Failure
-0.10160667707952648,-0.407133841572501,-0.1610518408765041,0.2529529929896825,0.5982926935466706,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,0.04518754089169852,-0.14839935751323602,0.6297165260768195,1.0,0.0,0.0,No Failure
-0.10160667707952648,-0.3397310228141411,-0.47877196954643786,0.32318965432769353,0.7082761074021918,0.0,0.0,1.0,No Failure
-0.10160667707952648,-0.407133841572501,-0.7296036500753329,0.5640010646294445,0.7554118561974152,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.407133841572501,-0.5735306044129094,1.1660295903838223,0.7868356887275642,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,0.240278847969728,-0.1785007838009546,0.8182595212577132,0.0,0.0,1.0,No Failure
-0.05161785607839787,-0.2723282040557812,-1.4430804302464122,1.93863286510194,0.8653952700529366,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,2.6148187569766015,-1.9645187435389424,0.8968191025830855,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,1.2993459435361738,-1.6534706718991805,0.9282429351132344,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,1.3383642049517799,-1.3925916440722832,0.9596667676433834,0.0,1.0,0.0,No Failure
-0.05161785607839787,-0.3397310228141411,0.15666828779342967,-0.44941362039042493,0.9910906001735323,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.407133841572501,1.1822911592893561,-1.3022873652091267,1.0225144327036813,0.0,0.0,1.0,No Failure
-0.05161785607839787,-0.3397310228141411,-1.0584718534354398,1.135928164096103,1.0696501814989048,0.0,1.0,0.0,No Failure
-0.0016290350772408511,-0.3397310228141411,-0.6348450152088615,0.08237824402594186,1.1010740140290536,0.0,0.0,1.0,No Failure
-0.0016290350772408511,-0.407133841572501,-0.8020661355614582,0.4536291682411418,1.1482097628242771,0.0,1.0,0.0,No Failure
-0.10160667707952648,-0.47453666033082254,0.31274133345585325,-0.7905631183179055,1.179633595354426,1.0,0.0,0.0,No Failure
-0.10160667707952648,-0.47453666033082254,-1.3817660194504602,1.6476524109873243,1.2581931766797982,0.0,1.0,0.0,No Failure
